i,N,alpha,lb_y,ub_y,lb_u,ub_u,d_const,target_profile_equation,cost
2044,63,0.01,-1e+20,0.5781973602235082,-0.3361345154556439,0.869809087431622,-40,"0+-3*x2*x2+3*x2",0.07589054852724075
2045,56,0.01,-1e+20,2.6862047649372687,1.7351099007914086,2.8418165239819575,-10,"2+-3*x1*x1+3*x1",0.04574156180024147
2046,20,0.01,-1e+20,0.5685944200604307,-0.4017477127265387,0.637585621884334,-10,"0+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.1722174435853958
2047,54,0.01,-1e+20,1.572184243841483,1.4625871512217063,1.9293119648905073,-30,"1+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.16155914962291718
2048,90,0.01,-1e+20,-0.1517205923557372,-4.889629004383973,1.625174725728726,-10,"-3*x2*x2+-1*x2",0.021818924695253372
2049,60,0.01,-1e+20,5.853137676250516,-1.4001272195951664,9.427505112234003,0,"-1+0*x1*x1+3*x1+4*x2*x2+0*x2",0.044855598360300064
2050,30,0.01,-1e+20,-1.1440442953252425,-1.8112323930800986,-1.1416070653843002,-50,"-2+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.1356664001941681
2051,83,0.01,-1e+20,0.6834300921092183,0.07494705041603023,0.6920199124370402,-50,"sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.16613343358039856
2052,13,0.01,-1e+20,3.197485018130939,1.401992014728504,3.3066538513262587,-10,"2+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.17841121554374695
2053,26,0.01,-1e+20,0.5437012479330562,-0.13980110473262397,1.2617756961778697,-10,"sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.13423733413219452
2054,51,0.01,-1e+20,0.6966328224498525,0.03040317240114232,1.4638801722622306,-30,"sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.11945447325706482
2055,38,0.01,-1e+20,4.815547014241997,4.34451212396798,4.8770215058554465,-10,"4+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.15058478713035583
2056,84,0.01,-1e+20,3.7478223207886074,-0.31158489408499923,3.863387413043143,0,"2*x1*x1+3*x1",0.14177516102790833
2057,16,0.01,-1e+20,-2.3645928025744314,-2.528873725511498,-2.3170769850558828,-30,"-3+sin(5*pi*x1+pi/4)*sin(5*pi*x1+pi/4)",0.13464201986789703
2058,22,0.01,-1e+20,-4.349842828472693,-5.307528781040656,-4.127617921237,-40,"-5+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.1302965134382248
2059,15,0.01,-1e+20,1.1507444958079263,-6.31457169547222,2.8334252949879932,0,"-4*x2*x2+-2*x2+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)+sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.15140695869922638
2060,63,0.01,-1e+20,4.713561019095107,4.0637576843816605,5.367159911503566,-20,"4+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.10504721105098724
2061,84,0.01,-1e+20,2.5067371172740067,1.8035121360136297,2.6271693650120858,-50,"1+-3*x1*x1+3*x1+-5*x2*x2+5*x2",0.09326537698507309
2062,41,0.01,-1e+20,0.9275113730356899,0.1633106144731098,0.7920512724033868,-30,"sin(5*pi*x2+pi/2)*sin(5*pi*x2+pi/2)",0.1901513636112213
2063,51,0.01,-1e+20,1.9717112346678216,1.4236355466135353,2.3107448976695566,-50,"1+sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.19780470430850983
2064,83,0.01,-1e+20,0.6762154178372058,0.11082387690990281,0.6203529327426436,0,"sin(3*pi*x2+pi/2)*sin(3*pi*x2+pi/2)",0.10521150380373001
2065,78,0.01,-1e+20,1.8288190532678712,-0.4657924353428703,2.67975336487651,-10,"sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.14718015491962433
2066,16,0.01,-1e+20,3.1378361577088647,1.1362675897784762,3.599983212664645,0,"1+-4*x2*x2+3*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.02732602134346962
2067,56,0.01,-1e+20,4.7384859141227045,3.9743613906764197,4.722612861368122,-30,"4+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.14221404492855072
2068,22,0.01,-1e+20,0.5855076762413258,-1.3740886122158609,0.8656987515030363,-10,"4*x1*x1+-3*x1+sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.17489099502563477
2069,57,0.01,-1e+20,-3.0781532370907505,-3.9026763311330552,-2.9962837104682443,-40,"-4+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.18873091042041779
2070,71,0.01,-1e+20,1.4007562628147907,-0.40524259731981527,1.5230887070756123,0,"-1*x2*x2+2*x2+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)",0.11189217865467072
2071,26,0.01,-1e+20,1.3205642071309558,-5.082650134609379,3.433037793589091,-10,"-3*x2*x2+-1*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)+sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.17487294971942902
2072,92,0.01,-1e+20,0.6612236311348201,-0.36504995461797124,1.2609235266261392,-10,"sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.1508786827325821
2073,65,0.01,-1e+20,1.0783188598053242,-0.018833979147854674,2.4300851582425955,-10,"2*x1*x1+0*x1",0.16151578724384308
2074,52,0.01,-1e+20,4.091708280041081,2.567428979406836,5.96293721680715,0,"4+0*x2*x2+-2*x2+sin(5*pi*x1+pi/4)*sin(5*pi*x1+pi/4)",0.14759154617786407
2075,44,0.01,-1e+20,0.7055103948055632,0.42024940868430294,1.4188487344362068,-40,"sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.1681567281484604
2076,98,0.01,-1e+20,2.8585811572187385,1.090175125266809,3.172899908026794,-10,"1+1*x2*x2+1*x2",0.0999741330742836
2077,31,0.01,-1e+20,3.858674479008501,3.2566677970893165,4.458589462274429,-50,"3+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.1790493130683899
2078,11,0.01,-1e+20,1.5021267094874564,0.14092402948248794,2.328898795179991,-10,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.1646464467048645
2079,49,0.01,-1e+20,0.7201614112636012,0.21353715665625506,0.6117536096186192,-20,"sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.13348540663719177
2080,74,0.01,-1e+20,2.883426734119583,2.0454510742306695,2.6555584369997542,-10,"2+1*x1*x1+0*x1",0.12779560685157776
2081,75,0.01,-1e+20,1.8533772621387699,0.7920874147172283,2.3234862271005565,-50,"1+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.19347144663333893
2082,54,0.01,-1e+20,5.532434145108439,3.6502681800486867,6.4350975140841875,0,"5+-5*x2*x2+4*x2",0.11122756451368332
2083,86,0.01,-1e+20,0.9612775780856804,0.10443249081130646,1.1477481404886989,-40,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.1929880529642105
2084,44,0.01,-1e+20,3.9752178568600582,3.3701622931385593,4.367288931231344,0,"3+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.0672183558344841
2085,27,0.01,-1e+20,-0.13203444042117707,-1.474310257564901,-0.14038665596620026,0,"1*x1*x1+-2*x1",0.0026098759844899178
2086,65,0.01,-1e+20,0.9287828411488672,0.38818754976964354,0.7304552819356264,-40,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.1764315813779831
2087,57,0.01,-1e+20,0.8279229732866362,-0.6309484986539704,2.023397131739653,-10,"3*x1*x1+-3*x1+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(2*pi*x2+pi/4)*sin(2*pi*x2+pi/4)",0.16552717983722687
2088,99,0.01,-1e+20,4.661727432319161,-0.9312648821702094,5.999317106724516,0,"0+3*x2*x2+2*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.11373753100633621
2089,56,0.01,-1e+20,-4.174581096478307,-5.249711299087391,-4.322053782839673,-30,"-5+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.19313354790210724
2090,39,0.01,-1e+20,0.8107479550754481,0.36145156847743876,1.3863241150637204,0,"sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.10681606084108353
2091,57,0.01,-1e+20,0.8940666556419818,0.16469122283491677,1.2367453810336249,-40,"sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.1420542448759079
2092,47,0.01,-1e+20,2.987822080367203,-15.5709276044503,8.346432356964645,0,"3+-2*x1*x1+-4*x1+-3*x2*x2+-4*x2",0.09544969350099564
2093,85,0.01,-1e+20,0.6770271529318292,-0.04821766271803807,0.8119500330272491,-10,"sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.19772718846797943
2094,97,0.01,-1e+20,0.6479887419370793,0.24932732716655648,1.3277601405281318,-50,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.13615919649600983
2095,64,0.01,-1e+20,0.9709042134063257,-0.16514635427259083,1.2172093546292968,-10,"-1*x2*x2+1*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.09023931622505188
2096,57,0.01,-1e+20,0.40370798863191387,-1.1132893382674611,2.3965854817431107,0,"-2*x2*x2+0*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.09138071537017822
2097,31,0.01,-1e+20,0.8263253852049589,-0.3477120878573695,0.7022304424597062,-50,"sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.15928012132644653
2098,43,0.01,-1e+20,0.9090703697419283,-0.22915483739438514,1.2148601754979909,0,"sin(5*pi*x2+pi/2)*sin(5*pi*x2+pi/2)",0.10117074102163315
2099,13,0.01,-1e+20,-0.5954201574384416,-1.9378686117953445,0.27144971865406964,0,"-2+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.10008814185857773
2100,24,0.01,-1e+20,-0.2417161496906548,-1.4128085681631466,0.19538056314616736,-10,"-1+sin(5*pi*x1+pi/4)*sin(5*pi*x1+pi/4)",0.1290162056684494
2101,66,0.01,-1e+20,2.5343046230027224,1.7367730539158994,3.0748018434801576,-40,"2+-5*x2*x2+4*x2",0.1569557934999466
2102,62,0.01,-1e+20,0.6252922943155643,0.11657431000930907,0.5804825196634149,0,"sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.07160671800374985
2103,74,0.01,-1e+20,4.618362533790853,4.35632195642823,5.327996497877685,0,"4+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.12989690899848938
2104,41,0.01,-1e+20,-2.6142216404169125,-7.975419858141649,-1.371685620574962,-20,"-3+-5*x2*x2+1*x2+sin(5*pi*x1+pi/4)*sin(5*pi*x1+pi/4)",0.18864387273788452
2105,57,0.01,-1e+20,6.580400026415195,-0.3143030023967195,9.881688649536565,-10,"2*x1*x1+5*x1+sin(3*pi*x1+pi/5)*sin(3*pi*x1+pi/5)",0.1963561624288559
2106,58,0.01,-1e+20,-1.2902255376874017,-1.9510047065009737,-1.2319274453031395,-20,"-2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.13082268834114075
2107,25,0.01,-1e+20,0.960010533918993,-2.0627070172168644,1.7587104622182812,-20,"0+-5*x2*x2+2*x2+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.18178236484527588
2108,42,0.01,-1e+20,3.6388558108164757,1.1337360375630365,3.147763907938553,-10,"3+2*x1*x1+-1*x1+3*x2*x2+-4*x2+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.12902839481830597
2109,39,0.01,-1e+20,3.287408871094331,-0.8242769985136558,4.3505594333883035,-10,"1*x2*x2+2*x2+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.11059914529323578
2110,80,0.01,-1e+20,0.9566549613718234,0.4564735135599949,1.2671196048748923,0,"0+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.10112589597702026
2111,30,0.01,-1e+20,6.403800023995618,1.9288957964979407,6.699096109644881,-10,"2+4*x1*x1+1*x1",0.17613333463668823
2112,37,0.01,-1e+20,0.37074778143529813,0.25255509256334996,1.2930467330727118,-10,"1*x2*x2+-1*x2+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.1307113617658615
2113,68,0.01,-1e+20,0.8173717640370851,-0.05731253379995538,1.3465719458540757,0,"-1+0*x2*x2+2*x2+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.04429314658045769
2114,91,0.01,-1e+20,3.824674589393945,3.1655386691363137,4.4451361216796315,-20,"3+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.17142194509506226
2115,80,0.01,-1e+20,0.8866499866453823,-0.006595150136185501,1.0207855699759802,-50,"sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.17661479115486145
2116,14,0.01,-1e+20,-0.47223711840363447,-0.6698818739877129,-0.1424577984778611,-10,"0*x1*x1+-1*x1",0.05641379579901695
2117,77,0.01,-1e+20,-1.326952851395209,-1.9108371262703168,-1.092718867527196,0,"-2+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.10235867649316788
2118,37,0.01,-1e+20,2.750192912003519,1.9236007603621201,3.2141848769923755,-50,"2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.10720495879650116
2119,93,0.01,-1e+20,-1.479667421736355,-1.9569959538020454,-1.0113338536000922,-40,"-2+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.15317867696285248
2120,72,0.01,-1e+20,0.5733148837791782,0.3220040635199882,0.786880688968869,-30,"sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.13040344417095184
2121,95,0.01,-1e+20,0.5447168037245071,0.6783109825605256,1.8347879265508396,-10,"1+3*x2*x2+-4*x2+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.18275685608386993
2122,22,0.01,-1e+20,0.9743346857135164,0.0991562403074342,1.1629051280638785,-50,"sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.18548816442489624
2123,32,0.01,-1e+20,4.2018832099595205,3.3256677745755816,4.462904092027236,-20,"3+-5*x1*x1+5*x1",0.06121448054909706
2124,16,0.01,-1e+20,2.907084811785367,0.7504851778622561,2.11231520447977,-20,"-5*x2*x2+5*x2+sin(5*pi*x1+pi/2)*sin(5*pi*x1+pi/2)+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.18581828474998474
2125,95,0.01,-1e+20,3.3430871421908828,1.775725422517013,3.294496866872424,0,"3+2*x1*x1+-2*x1+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.08625905215740204
2126,84,0.01,-1e+20,1.9387572985142065,-0.4867877410178164,1.3645373511704997,0,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.18473932147026062
2127,69,0.01,-1e+20,0.6472579011948363,-0.10268662115781918,0.5563233122817333,-10,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.1907241940498352
2128,96,0.01,-1e+20,-1.8866666523943858,-4.465460879846802,-2.7006280601492616,0,"-5+1*x1*x1+0*x1+-5*x2*x2+5*x2+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.18784339725971222
2129,24,0.01,-1e+20,0.4871574254551247,-0.203498065084038,1.2116127671024857,0,"sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.0793226882815361
2130,31,0.01,-1e+20,1.742322578151613,-1.5561770912669517,2.2833460308095397,-20,"1+-3*x1*x1+1*x1+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.05022653192281723
2131,20,0.01,-1e+20,1.0524748281151397,-5.09327480401676,4.867394713587904,-20,"3+0*x1*x1+-5*x1+-4*x2*x2+0*x2",0.1573706865310669
2132,72,0.01,-1e+20,3.185798774692672,1.7383869682972768,5.217995490234857,0,"3+4*x1*x1+-5*x1+sin(4*pi*x1+pi/2)*sin(4*pi*x1+pi/2)",0.15193457901477814
2133,34,0.01,-1e+20,3.2500475336524497,-1.306955917113333,5.537504329498672,0,"2*x1*x1+-1*x1+-3*x2*x2+5*x2+sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.11083393543958664
2134,54,0.01,-1e+20,0.8078373426676085,0.21601523474261697,0.5811265638113102,0,"sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.0981103852391243
2135,95,0.01,-1e+20,-0.5382830717391822,-1.2914171944707487,0.33602327052426095,-50,"2*x1*x1+-3*x1",0.1661418378353119
2136,40,0.01,-1e+20,-2.2269240374046575,-8.317577019931923,-2.080738102983374,-10,"-3+-5*x2*x2+0*x2+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.15831539034843445
2137,72,0.01,-1e+20,0.5530701124606409,0.31551953602267735,1.3747941650438427,-40,"sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.171151801943779
2138,75,0.01,-1e+20,5.91050021614963,4.9449458574649885,6.402602058861395,0,"5+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.11002638190984726
2139,97,0.01,-1e+20,3.11036342295701,1.8699792707806657,3.988229265477166,-10,"2+-2*x1*x1+2*x1+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.12622994184494019
2140,68,0.01,-1e+20,0.6844867204926486,0.13156108178618453,0.7058621641786895,-40,"sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.08829542249441147
2141,39,0.01,-1e+20,0.7669719696897181,-3.3147386375471117,0.7628766767474042,-20,"-4*x1*x1+1*x1+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.13596034049987793
2142,17,0.01,-1e+20,0.5084344509792569,-0.04455640868120403,1.0159375231906573,0,"0+sin(4*pi*x2+pi/5)*sin(4*pi*x2+pi/5)",0.0980120599269867
2143,81,0.01,-1e+20,1.6913566254861012,0.5143030851221624,1.642661557177128,0,"1+sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.10310139507055283
2144,72,0.01,-1e+20,1.556589371457919,-0.755703996734979,1.4017595849726803,0,"5*x1*x1+-4*x1+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.10392727702856064
2145,45,0.01,-1e+20,2.9406498516124326,1.9205175908287868,3.3233357095938825,-50,"2+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.18227404356002808
2146,34,0.01,-1e+20,9.083482985182426,-0.26529970929010194,8.80413053941503,-20,"-2*x1*x1+5*x1+2*x2*x2+5*x2",0.19545291364192963
2147,33,0.01,-1e+20,4.687739029537301,3.6712339504871587,5.614056447236831,0,"4+-1*x2*x2+1*x2+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.10217694193124771
2148,22,0.01,-1e+20,2.455148104957357,0.03771115920398915,2.281856360213215,-10,"-1*x1*x1+3*x1+sin(3*pi*x2+pi/4)*sin(3*pi*x2+pi/4)",0.11220122873783112
2149,60,0.01,-1e+20,0.05665524416208689,-6.826052736134251,-0.8949304682187296,-20,"-2+-4*x2*x2+1*x2+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)+sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.19642135500907898
2150,77,0.01,-1e+20,0.48628504125205985,0.1805110832801119,0.5928391495099058,-50,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.11477918177843094
2151,62,0.01,-1e+20,0.5955286956401888,0.40912111719936906,0.6301019943510741,-10,"sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.1258971095085144
2152,67,0.01,-1e+20,1.1787050966945227,-0.2672571991752556,1.4104156847956966,0,"-3*x2*x2+3*x2+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)",0.11728731542825699
2153,15,0.01,-1e+20,3.5595296608165587,2.9978979618493526,3.7843173686495235,-50,"3+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.09614485502243042
2154,43,0.01,-1e+20,6.413304800223117,-8.9433266096716,13.780883289685125,-10,"5*x1*x1+2*x1+-4*x2*x2+-1*x2+sin(2*pi*x1+pi/2)*sin(2*pi*x1+pi/2)",0.19445306062698364
2155,73,0.01,-1e+20,-2.2958782054758413,-3.100303165967757,-2.3291008119975456,-40,"-3+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.1543373018503189
2156,39,0.01,-1e+20,0.7246484728605701,-0.3034926101867037,1.196775521258843,-10,"sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.1399630904197693
2157,39,0.01,-1e+20,-3.2062327197901457,-3.9512547686145685,-3.2875562619253857,-30,"-4+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.1769806444644928
2158,80,0.01,-1e+20,0.7478789635687688,-0.12683674702975395,1.2605615468335598,-40,"0+sin(3*pi*x2+pi/4)*sin(3*pi*x2+pi/4)",0.17552818357944489
2159,80,0.01,-1e+20,5.859436987454076,-5.853997587099341,7.034873453428235,0,"3+-2*x1*x1+-5*x1+0*x2*x2+3*x2+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.06967461854219437
2160,67,0.01,-1e+20,3.787837513364518,-0.7738949439044864,5.94558702560629,-10,"0*x1*x1+-1*x1+0*x2*x2+5*x2",0.07123689353466034
2161,32,0.01,-1e+20,0.7633164550811985,0.06670456124543056,1.4652359822995475,-10,"sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.14263321459293365
2162,32,0.01,-1e+20,3.9987156069604453,3.015941787976759,4.354034138691786,-10,"3+sin(4*pi*x1+pi/6)*sin(4*pi*x1+pi/6)",0.14858201146125793
2163,42,0.01,-1e+20,0.5251549251158405,-5.838468944046205,2.4825098051199355,0,"-1+-2*x1*x1+-3*x1+-4*x2*x2+4*x2+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.05285600572824478
2164,88,0.01,-1e+20,2.271298036872088,0.8000460246383376,2.405127595054345,0,"-4*x2*x2+5*x2+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.13374274969100952
2165,43,0.01,-1e+20,0.9100730146898706,0.33459397151274006,0.7534326242995586,-20,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.17539192736148834
2166,41,0.01,-1e+20,0.7159198936369617,-0.20908214381255502,0.5901041850344304,-50,"sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.15326526761054993
2167,18,0.01,-1e+20,0.19841611060630004,-6.552377046014263,0.7574628527005243,-20,"-5*x2*x2+-2*x2+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.11636602133512497
2168,12,0.01,-1e+20,0.9184681934788035,-0.4019480164625068,1.4144536606572364,-50,"-5*x1*x1+5*x1",0.0999392494559288
2169,93,0.01,-1e+20,3.9318846561279654,-3.643402406645068,5.734675054771988,0,"0*x1*x1+4*x1+-1*x2*x2+-1*x2+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.0833357721567154
2170,48,0.01,-1e+20,1.688745140941018,0.5815724413331586,1.9419987140001558,0,"1+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.049535997211933136
2171,61,0.01,-1e+20,-3.411493303436042,-4.225177831595736,-3.294908793306455,-40,"-4+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.17369996011257172
2172,43,0.01,-1e+20,5.9755724089257205,5.105308840482563,5.903825361358489,0,"5+0*x2*x2+0*x2+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.1060652956366539
2173,30,0.01,-1e+20,1.6457509825641883,-0.6760442435376937,1.2416863695017009,0,"-1+-3*x1*x1+3*x1+4*x2*x2+-3*x2+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.16916918754577637
2174,94,0.01,-1e+20,0.7330964627988503,-0.49192109639608894,0.8177639562215171,-10,"sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.1108081042766571
2175,20,0.01,-1e+20,1.8708619699811746,0.3361502081428147,2.2286266745410885,-10,"1*x1*x1+0*x1+sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.15498776733875275
2176,47,0.01,-1e+20,3.861260303643256,1.3263122561815308,3.499634804882759,-10,"4+-2*x1*x1+0*x1",0.0403362475335598
2177,71,0.01,-1e+20,3.5077103198641284,0.5830663030176382,6.690820842971811,0,"3*x2*x2+0*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(5*pi*x2+pi/4)*sin(5*pi*x2+pi/4)",0.16375066339969635
2178,63,0.01,-1e+20,0.8415819058429568,0.34350377074952554,0.5864862602633937,-50,"sin(5*pi*x1+pi/4)*sin(5*pi*x1+pi/4)",0.16280657052993774
2179,13,0.01,-1e+20,0.5613664246425176,-5.487494956861371,0.2234257879183572,-10,"-3*x1*x1+-1*x1+sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.10019326210021973
2180,21,0.01,-1e+20,2.3831477356981794,-1.5669327961184796,3.555401037221109,0,"-3*x1*x1+3*x1+-2*x2*x2+1*x2+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.14822404086589813
2181,12,0.01,-1e+20,-0.16540795692076665,-0.46103243842234376,-0.23826924297209,0,"2*x1*x1+-2*x1",0.006628809962421656
2182,97,0.01,-1e+20,0.12050045761269046,-4.582552611238151,2.677752593395504,-10,"-3*x2*x2+-2*x2+sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.14900198578834534
2183,38,0.01,-1e+20,2.924381091627949,1.6795766565921006,2.90851190918439,-10,"2+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.1437958925962448
2184,94,0.01,-1e+20,4.921714507005133,3.056994768345579,5.549348324242377,-10,"4+4*x1*x1+-3*x1+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.19386817514896393
2185,42,0.01,-1e+20,4.0666315073655,-3.10658635830827,4.806883141853917,-10,"-1*x1*x1+4*x1+-2*x2*x2+1*x2+sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.11000633984804153
2186,91,0.01,-1e+20,1.8037422106151275,-0.9821116050457177,2.8792883702311487,0,"-2*x1*x1+4*x1+2*x2*x2+-3*x2+sin(3*pi*x2+pi/2)*sin(3*pi*x2+pi/2)",0.1194332018494606
2187,51,0.01,-1e+20,-2.9765159424890997,-5.1738418841898115,-0.5648139240133272,-10,"-5+-3*x1*x1+4*x1+-2*x2*x2+1*x2+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)+sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.17945238947868347
